city,treated,pop,pm25,time,year,week
辽源,0,115.5,46.59044171094647,2020-02-16,2020,7
辽源,0,115.5,38.01224407672495,2020-02-23,2020,8
辽源,0,115.5,38.74381401955799,2020-03-01,2020,9
辽源,0,115.5,38.12821242625832,2020-03-08,2020,10
辽源,0,115.5,42.60432638977345,2020-03-15,2020,11
辽源,0,115.5,44.13401551832004,2020-03-22,2020,12
辽源,0,115.5,44.08129587928632,2020-03-29,2020,13
辽源,0,115.5,60.49690781312419,2020-04-05,2020,14
辽源,0,115.5,75.5151975303353,2020-04-12,2020,15
辽源,0,115.5,67.35514937572536,2020-04-19,2020,16
辽源,0,115.5,35.74447354906439,2020-04-26,2020,17
辽源,0,115.5,27.87375511923468,2020-05-03,2020,18
辽源,0,115.5,24.90484028442532,2020-05-10,2020,19
辽源,0,115.5,22.388696871189925,2020-05-17,2020,20
辽源,0,115.5,21.96862794098409,2020-05-24,2020,21
辽源,0,115.5,19.530429430542817,2020-05-31,2020,22
辽源,0,115.5,20.10933043138144,2020-06-07,2020,23
辽源,0,115.5,20.56421016649964,2020-06-14,2020,24
辽源,0,115.5,21.04884988663716,2020-06-21,2020,25
辽源,0,115.5,20.1477063606777,2020-06-28,2020,26
辽源,0,115.5,20.65187322395308,2020-07-05,2020,27
辽源,0,115.5,21.787555269899823,2020-07-12,2020,28
辽源,0,115.5,20.929928155802543,2020-07-19,2020,29
辽源,0,115.5,20.7205349838535,2020-07-26,2020,30
辽源,0,115.5,18.05963823569105,2020-08-02,2020,31
辽源,0,115.5,16.87602977829516,2020-08-09,2020,32
辽源,0,115.5,18.33679590403324,2020-08-16,2020,33
辽源,0,115.5,17.74028391836291,2020-08-23,2020,34
辽源,0,115.5,17.768069831918748,2020-08-30,2020,35
辽源,0,115.5,17.81231540705512,2020-09-06,2020,36
辽源,0,115.5,17.81544910512508,2020-09-13,2020,37
辽源,0,115.5,19.795256801511915,2020-09-20,2020,38
辽源,0,115.5,23.682277894252,2020-09-27,2020,39
辽源,0,115.5,32.238703761989065,2020-10-04,2020,40
辽源,0,115.5,32.30430796057165,2020-10-11,2020,41
辽源,0,115.5,38.55825777781072,2020-10-18,2020,42
辽源,0,115.5,48.03380427199209,2020-10-25,2020,43
辽源,0,115.5,49.05652573213082,2020-11-01,2020,44
辽源,0,115.5,46.941472516467705,2020-11-08,2020,45
辽源,0,115.5,49.192367041095416,2020-11-15,2020,46
辽源,0,115.5,52.31656573468606,2020-11-22,2020,47
辽源,0,115.5,38.24910738523268,2020-11-29,2020,48
辽源,0,115.5,35.91706491924271,2020-12-06,2020,49
辽源,0,115.5,39.16737820163463,2020-12-13,2020,50
辽源,0,115.5,41.57011361875842,2020-12-20,2020,51
辽源,0,115.5,52.807170668283625,2020-12-27,2020,52
辽源,0,114.0,53.235433430191655,2021-01-03,2020,53
辽源,0,114.0,58.35388942261777,2021-01-10,2021,1
辽源,0,114.0,61.67764853811735,2021-01-17,2021,2
辽源,0,114.0,59.85052790876241,2021-01-24,2021,3
辽源,0,114.0,60.09728557982686,2021-01-31,2021,4
辽源,0,114.0,59.2522310016706,2021-02-07,2021,5
辽源,0,114.0,55.868528892116174,2021-02-14,2021,6
辽源,0,114.0,46.2034173370125,2021-02-21,2021,7
辽源,0,114.0,49.96291705366737,2021-02-28,2021,8
辽源,0,114.0,43.98240816144165,2021-03-07,2021,9
辽源,0,114.0,60.43306627493582,2021-03-14,2021,10
辽源,0,114.0,43.07353230148758,2021-03-21,2021,11
辽源,0,114.0,38.87270577716746,2021-03-28,2021,12
辽源,0,114.0,40.08047428892514,2021-04-04,2021,13
辽源,0,114.0,52.2382475139447,2021-04-11,2021,14
辽源,0,114.0,42.54557040323474,2021-04-18,2021,15
辽源,0,114.0,32.29300737201387,2021-04-25,2021,16
辽源,0,114.0,26.3426993253622,2021-05-02,2021,17
辽源,0,114.0,23.87107714077001,2021-05-09,2021,18
辽源,0,114.0,23.501173682280285,2021-05-16,2021,19
辽源,0,114.0,23.04456529933498,2021-05-23,2021,20
辽源,0,114.0,21.36212837279038,2021-05-30,2021,21
辽源,0,114.0,20.439876798241578,2021-06-06,2021,22
辽源,0,114.0,20.49837433151767,2021-06-13,2021,23
辽源,0,114.0,17.97643235325153,2021-06-20,2021,24
辽源,0,114.0,18.10851719231088,2021-06-27,2021,25
辽源,0,114.0,17.408682180752358,2021-07-04,2021,26
辽源,0,114.0,18.939358798099413,2021-07-11,2021,27
辽源,0,114.0,16.601634788400396,2021-07-18,2021,28
辽源,0,114.0,16.210685581574957,2021-07-25,2021,29
辽源,0,114.0,16.850654358604835,2021-08-01,2021,30
辽源,0,114.0,16.458390569912563,2021-08-08,2021,31
辽源,0,114.0,16.741455556898337,2021-08-15,2021,32
辽源,0,114.0,16.370648258290665,2021-08-22,2021,33
辽源,0,114.0,15.89413369206689,2021-08-29,2021,34
辽源,0,114.0,15.91524707250538,2021-09-05,2021,35
辽源,0,114.0,15.136437005176996,2021-09-12,2021,36
辽源,0,114.0,15.580206543281808,2021-09-19,2021,37
辽源,0,114.0,16.253538180966473,2021-09-26,2021,38
辽源,0,114.0,19.41531811302001,2021-10-03,2021,39
辽源,0,114.0,18.95406605565912,2021-10-10,2021,40
辽源,0,114.0,23.676795175025195,2021-10-17,2021,41
辽源,0,114.0,35.22519776249137,2021-10-24,2021,42
辽源,0,114.0,35.47215154974487,2021-10-31,2021,43
辽源,0,114.0,37.99635825646048,2021-11-07,2021,44
辽源,0,114.0,38.52488825894185,2021-11-14,2021,45
辽源,0,114.0,41.16490222607026,2021-11-21,2021,46
辽源,0,114.0,36.30815758262717,2021-11-28,2021,47
辽源,0,114.0,33.87571036662106,2021-12-05,2021,48
辽源,0,114.0,35.48418510470728,2021-12-12,2021,49
辽源,0,114.0,37.13103212317164,2021-12-19,2021,50
辽源,0,114.0,49.134871870131725,2021-12-26,2021,51
辽源,0,113.0,55.288890773083445,2022-01-02,2021,52
辽源,0,113.0,62.16108526124096,2022-01-09,2022,1
辽源,0,113.0,55.53705684649599,2022-01-16,2022,2
辽源,0,113.0,57.32523456251071,2022-01-23,2022,3
辽源,0,113.0,61.45747758957656,2022-01-30,2022,4
辽源,0,113.0,63.38519498159009,2022-02-06,2022,5
辽源,0,113.0,56.42133023181061,2022-02-13,2022,6
辽源,0,113.0,55.570787221714674,2022-02-20,2022,7
辽源,0,113.0,53.020528920869154,2022-02-27,2022,8
辽源,0,113.0,39.56672338432622,2022-03-06,2022,9
辽源,0,113.0,48.03442723795594,2022-03-13,2022,10
辽源,0,113.0,41.75914090280592,2022-03-20,2022,11
辽源,0,113.0,36.17585849096484,2022-03-27,2022,12
辽源,0,113.0,38.81262782165568,2022-04-03,2022,13
辽源,0,113.0,60.200636747728566,2022-04-10,2022,14
辽源,0,113.0,45.00666989604854,2022-04-17,2022,15
辽源,0,113.0,40.27189168188428,2022-04-24,2022,16
辽源,0,113.0,25.85443287080937,2022-05-01,2022,17
辽源,0,113.0,22.39190919313919,2022-05-08,2022,18
辽源,0,113.0,21.14028426605164,2022-05-15,2022,19
辽源,0,113.0,18.94099412340784,2022-05-22,2022,20
辽源,0,113.0,18.18573244180821,2022-05-29,2022,21
辽源,0,113.0,17.196504855720672,2022-06-05,2022,22
辽源,0,113.0,17.62874115646971,2022-06-12,2022,23
辽源,0,113.0,17.729451485498803,2022-06-19,2022,24
辽源,0,113.0,18.82230427726704,2022-06-26,2022,25
辽源,0,113.0,13.728046724010664,2022-07-03,2022,26
辽源,0,113.0,14.587554264172644,2022-07-10,2022,27
辽源,0,113.0,14.704020558838888,2022-07-17,2022,28
辽源,0,113.0,15.22456795605464,2022-07-24,2022,29
辽源,0,113.0,15.308333249142194,2022-07-31,2022,30
辽源,0,113.0,15.04162403549396,2022-08-07,2022,31
辽源,0,113.0,15.175815384849995,2022-08-14,2022,32
辽源,0,113.0,15.161164336699104,2022-08-21,2022,33
辽源,0,113.0,14.936618724193648,2022-08-28,2022,34
辽源,0,113.0,14.902165496500624,2022-09-04,2022,35
辽源,0,113.0,14.892767179482604,2022-09-11,2022,36
辽源,0,113.0,16.301814520824212,2022-09-18,2022,37
辽源,0,113.0,18.79458872589137,2022-09-25,2022,38
辽源,0,113.0,26.42606458881733,2022-10-02,2022,39
辽源,0,113.0,23.25235012181866,2022-10-09,2022,40
辽源,0,113.0,30.9531955185086,2022-10-16,2022,41
辽源,0,113.0,28.34580161773875,2022-10-23,2022,42
辽源,0,113.0,30.97704678223517,2022-10-30,2022,43
辽源,0,113.0,34.23820259103601,2022-11-06,2022,44
辽源,0,113.0,37.76445959483205,2022-11-13,2022,45
辽源,0,113.0,40.56993378657105,2022-11-20,2022,46
辽源,0,113.0,33.460312356977944,2022-11-27,2022,47
辽源,0,113.0,32.51998241339905,2022-12-04,2022,48
辽源,0,113.0,36.46534437163487,2022-12-11,2022,49
辽源,0,113.0,38.46400668284439,2022-12-18,2022,50
辽源,0,113.0,51.795401541056776,2022-12-25,2022,51
辽阳,0,175.0,71.16222455902249,2018-01-07,2018,1
辽阳,0,175.0,55.41795598525643,2018-01-14,2018,2
辽阳,0,175.0,49.59018790516523,2018-01-21,2018,3
辽阳,0,175.0,59.11430470889051,2018-01-28,2018,4
辽阳,0,175.0,55.84429163807541,2018-02-04,2018,5
辽阳,0,175.0,65.56414092994135,2018-02-11,2018,6
辽阳,0,175.0,65.72512865823632,2018-02-18,2018,7
辽阳,0,175.0,73.23283704317996,2018-02-25,2018,8
辽阳,0,175.0,68.6826282308209,2018-03-04,2018,9
辽阳,0,175.0,63.35018922088207,2018-03-11,2018,10
辽阳,0,175.0,59.45612283118637,2018-03-18,2018,11
辽阳,0,175.0,74.61619083872877,2018-03-25,2018,12
辽阳,0,175.0,63.13660327105863,2018-04-01,2018,13
辽阳,0,175.0,48.64272947116612,2018-04-08,2018,14
辽阳,0,175.0,44.69720757356807,2018-04-15,2018,15
辽阳,0,175.0,39.97169943129768,2018-04-22,2018,16
辽阳,0,175.0,36.81567895500986,2018-04-29,2018,17
辽阳,0,175.0,37.067504662599305,2018-05-06,2018,18
辽阳,0,175.0,37.74698305477976,2018-05-13,2018,19
辽阳,0,175.0,24.299170159182168,2018-05-20,2018,20
辽阳,0,175.0,30.431390011264632,2018-05-27,2018,21
辽阳,0,175.0,27.00515699522477,2018-06-03,2018,22
辽阳,0,175.0,25.876156455568083,2018-06-10,2018,23
辽阳,0,175.0,23.279752636432647,2018-06-17,2018,24
辽阳,0,175.0,26.39057599982744,2018-06-24,2018,25
辽阳,0,175.0,22.98352521977544,2018-07-01,2018,26
辽阳,0,175.0,22.64005872845525,2018-07-08,2018,27
辽阳,0,175.0,22.161838391832312,2018-07-15,2018,28
辽阳,0,175.0,22.361919530683863,2018-07-22,2018,29
辽阳,0,175.0,24.03136972314432,2018-07-29,2018,30
辽阳,0,175.0,24.244987299741805,2018-08-05,2018,31
辽阳,0,175.0,21.508431650941606,2018-08-12,2018,32
辽阳,0,175.0,21.40111387076477,2018-08-19,2018,33
辽阳,0,175.0,22.35937418098003,2018-08-26,2018,34
辽阳,0,175.0,21.99810148240521,2018-09-02,2018,35
辽阳,0,175.0,21.98023303099036,2018-09-09,2018,36
辽阳,0,175.0,21.11157552672126,2018-09-16,2018,37
辽阳,0,175.0,22.708241429597024,2018-09-23,2018,38
辽阳,0,175.0,26.67878165693999,2018-09-30,2018,39
辽阳,0,175.0,28.88241776142622,2018-10-07,2018,40
辽阳,0,175.0,32.12652523500683,2018-10-14,2018,41
辽阳,0,175.0,49.81718498613678,2018-10-21,2018,42
辽阳,0,175.0,44.07773880247101,2018-10-28,2018,43
辽阳,0,175.0,47.32408247386773,2018-11-04,2018,44
辽阳,0,175.0,59.74380035886984,2018-11-11,2018,45
辽阳,0,175.0,46.86157763718383,2018-11-18,2018,46
辽阳,0,175.0,45.702944369815405,2018-11-25,2018,47
辽阳,0,175.0,44.36485271157281,2018-12-02,2018,48
辽阳,0,175.0,50.80244942945761,2018-12-09,2018,49
辽阳,0,175.0,58.550909335332925,2018-12-16,2018,50
辽阳,0,175.0,49.439942211639135,2018-12-23,2018,51
辽阳,0,175.0,59.9199341218888,2018-12-30,2018,52
辽阳,0,174.0,80.01097785408724,2019-01-06,2019,1
辽阳,0,174.0,84.03234980863617,2019-01-13,2019,2
辽阳,0,174.0,74.72177953056521,2019-01-20,2019,3
辽阳,0,174.0,63.54160376769137,2019-01-27,2019,4
辽阳,0,174.0,53.6785818874713,2019-02-03,2019,5
辽阳,0,174.0,72.20907069895911,2019-02-10,2019,6
辽阳,0,174.0,72.9918390068653,2019-02-17,2019,7
辽阳,0,174.0,90.89019942813005,2019-02-24,2019,8
辽阳,0,174.0,92.84687667373204,2019-03-03,2019,9
辽阳,0,174.0,82.22218323742841,2019-03-10,2019,10
辽阳,0,174.0,42.67153426055432,2019-03-17,2019,11
辽阳,0,174.0,39.64908480328315,2019-03-24,2019,12
辽阳,0,174.0,39.53302505163047,2019-03-31,2019,13
辽阳,0,174.0,43.72577400336725,2019-04-07,2019,14
辽阳,0,174.0,43.92069948640912,2019-04-14,2019,15
辽阳,0,174.0,37.4712063732558,2019-04-21,2019,16
辽阳,0,174.0,31.27886775835712,2019-04-28,2019,17
辽阳,0,174.0,31.779989957237,2019-05-05,2019,18
辽阳,0,174.0,33.85953610026854,2019-05-12,2019,19
辽阳,0,174.0,25.62294720093655,2019-05-19,2019,20
辽阳,0,174.0,26.06402380191296,2019-05-26,2019,21
辽阳,0,174.0,23.912746171091204,2019-06-02,2019,22
辽阳,0,174.0,23.843217717212983,2019-06-09,2019,23
辽阳,0,174.0,20.466074875392845,2019-06-16,2019,24
辽阳,0,174.0,20.563812397947345,2019-06-23,2019,25
辽阳,0,174.0,21.19337503985338,2019-06-30,2019,26
辽阳,0,174.0,21.86793382667076,2019-07-07,2019,27
辽阳,0,174.0,22.967994576474148,2019-07-14,2019,28
辽阳,0,174.0,22.906475358532138,2019-07-21,2019,29
辽阳,0,174.0,22.23792491087175,2019-07-28,2019,30
辽阳,0,174.0,21.870685011436542,2019-08-04,2019,31
辽阳,0,174.0,21.16946219689343,2019-08-11,2019,32
辽阳,0,174.0,20.72244156787697,2019-08-18,2019,33
辽阳,0,174.0,20.83017812679757,2019-08-25,2019,34
辽阳,0,174.0,21.73075847276229,2019-09-01,2019,35
辽阳,0,174.0,22.3904768627274,2019-09-08,2019,36
辽阳,0,174.0,22.330537223152653,2019-09-15,2019,37
辽阳,0,174.0,22.42515852987889,2019-09-22,2019,38
辽阳,0,174.0,27.307273541366925,2019-09-29,2019,39
辽阳,0,174.0,29.370126269894165,2019-10-06,2019,40
辽阳,0,174.0,28.18697866114105,2019-10-13,2019,41
辽阳,0,174.0,46.545212463905855,2019-10-20,2019,42
辽阳,0,174.0,43.12399786867519,2019-10-27,2019,43
辽阳,0,174.0,39.47934099356674,2019-11-03,2019,44
辽阳,0,174.0,56.504867264729015,2019-11-10,2019,45
辽阳,0,174.0,38.806473592539085,2019-11-17,2019,46
辽阳,0,174.0,42.93645405383667,2019-11-24,2019,47
辽阳,0,174.0,40.30029737572039,2019-12-01,2019,48
辽阳,0,174.0,45.07685205609587,2019-12-08,2019,49
辽阳,0,174.0,52.931231048977054,2019-12-15,2019,50
辽阳,0,174.0,48.17171513610591,2019-12-22,2019,51
辽阳,0,174.0,64.78187905398828,2019-12-29,2019,52
辽阳,0,172.5,99.66777343748296,2020-01-05,2020,1
辽阳,0,172.5,81.0744995929063,2020-01-12,2020,2
辽阳,0,172.5,87.34628177277816,2020-01-19,2020,3
辽阳,0,172.5,118.47880313210254,2020-01-26,2020,4
辽阳,0,172.5,96.67222119598092,2020-02-02,2020,5
辽阳,0,172.5,78.08430107960814,2020-02-09,2020,6
辽阳,0,172.5,56.88684671847818,2020-02-16,2020,7
辽阳,0,172.5,44.91326938093325,2020-02-23,2020,8
辽阳,0,172.5,45.711935552588585,2020-03-01,2020,9
辽阳,0,172.5,37.91781297342417,2020-03-08,2020,10
辽阳,0,172.5,35.58086536355543,2020-03-15,2020,11
辽阳,0,172.5,44.16260361639281,2020-03-22,2020,12
辽阳,0,172.5,45.67372455778124,2020-03-29,2020,13
辽阳,0,172.5,54.60383375888713,2020-04-05,2020,14
辽阳,0,172.5,69.64996470383328,2020-04-12,2020,15
辽阳,0,172.5,51.94544523300874,2020-04-19,2020,16
辽阳,0,172.5,32.627454101944934,2020-04-26,2020,17
辽阳,0,172.5,29.699403774756583,2020-05-03,2020,18
辽阳,0,172.5,28.84585176910744,2020-05-10,2020,19
辽阳,0,172.5,23.778030520084084,2020-05-17,2020,20
辽阳,0,172.5,23.777063893616948,2020-05-24,2020,21
辽阳,0,172.5,21.615755431281364,2020-05-31,2020,22
辽阳,0,172.5,20.382931835018606,2020-06-07,2020,23
辽阳,0,172.5,18.998187839136133,2020-06-14,2020,24
辽阳,0,172.5,19.240597154390088,2020-06-21,2020,25
辽阳,0,172.5,20.628632772515303,2020-06-28,2020,26
辽阳,0,172.5,21.50001071716497,2020-07-05,2020,27
辽阳,0,172.5,23.542768212409246,2020-07-12,2020,28
辽阳,0,172.5,22.79228057511683,2020-07-19,2020,29
辽阳,0,172.5,21.093655930478302,2020-07-26,2020,30
辽阳,0,172.5,20.3425494832879,2020-08-02,2020,31
辽阳,0,172.5,20.015682117390845,2020-08-09,2020,32
辽阳,0,172.5,20.32451307202055,2020-08-16,2020,33
辽阳,0,172.5,21.351589517057057,2020-08-23,2020,34
辽阳,0,172.5,21.70991709881784,2020-08-30,2020,35
辽阳,0,172.5,21.27087451406781,2020-09-06,2020,36
辽阳,0,172.5,21.195590906022133,2020-09-13,2020,37
辽阳,0,172.5,21.233076765146624,2020-09-20,2020,38
辽阳,0,172.5,24.16022451490132,2020-09-27,2020,39
辽阳,0,172.5,26.12988509933204,2020-10-04,2020,40
辽阳,0,172.5,23.86824291991642,2020-10-11,2020,41
辽阳,0,172.5,32.17965680207769,2020-10-18,2020,42
辽阳,0,172.5,36.48452330109637,2020-10-25,2020,43
辽阳,0,172.5,36.66565293013432,2020-11-01,2020,44
辽阳,0,172.5,41.55465827763158,2020-11-08,2020,45
辽阳,0,172.5,39.837521600487634,2020-11-15,2020,46
辽阳,0,172.5,46.7009014897322,2020-11-22,2020,47
辽阳,0,172.5,42.21608518440026,2020-11-29,2020,48
辽阳,0,172.5,43.40097700228113,2020-12-06,2020,49
辽阳,0,172.5,54.264578870199394,2020-12-13,2020,50
辽阳,0,172.5,46.38786163042745,2020-12-20,2020,51
辽阳,0,172.5,54.96643676303082,2020-12-27,2020,52
辽阳,0,171.0,58.07197986620894,2021-01-03,2020,53
辽阳,0,171.0,55.54726391591325,2021-01-10,2021,1
辽阳,0,171.0,50.21898225191279,2021-01-17,2021,2
辽阳,0,171.0,84.76970460870383,2021-01-24,2021,3
辽阳,0,171.0,97.25324642452225,2021-01-31,2021,4
辽阳,0,171.0,58.860530226084975,2021-02-07,2021,5
辽阳,0,171.0,58.147592883270406,2021-02-14,2021,6
辽阳,0,171.0,57.5758093258237,2021-02-21,2021,7
辽阳,0,171.0,62.0766669034769,2021-02-28,2021,8
辽阳,0,171.0,58.72367088998688,2021-03-07,2021,9
辽阳,0,171.0,86.03496362568083,2021-03-14,2021,10
辽阳,0,171.0,54.94184997875552,2021-03-21,2021,11
辽阳,0,171.0,52.594963189930674,2021-03-28,2021,12
辽阳,0,171.0,56.93412378586624,2021-04-04,2021,13
辽阳,0,171.0,48.43199776987424,2021-04-11,2021,14
辽阳,0,171.0,39.78871987534576,2021-04-18,2021,15
辽阳,0,171.0,34.404537631921734,2021-04-25,2021,16
辽阳,0,171.0,29.40295116327827,2021-05-02,2021,17
辽阳,0,171.0,29.87556920279234,2021-05-09,2021,18
辽阳,0,171.0,27.13523826034385,2021-05-16,2021,19
辽阳,0,171.0,25.81183686057372,2021-05-23,2021,20
辽阳,0,171.0,24.26425469121736,2021-05-30,2021,21
辽阳,0,171.0,21.18098307559943,2021-06-06,2021,22
辽阳,0,171.0,18.4873701672633,2021-06-13,2021,23
辽阳,0,171.0,16.8986711919111,2021-06-20,2021,24
辽阳,0,171.0,17.2623064747466,2021-06-27,2021,25
辽阳,0,171.0,17.514554437642296,2021-07-04,2021,26
辽阳,0,171.0,18.52354843639334,2021-07-11,2021,27
辽阳,0,171.0,18.28735135150788,2021-07-18,2021,28
辽阳,0,171.0,18.28085857977054,2021-07-25,2021,29
辽阳,0,171.0,18.14490656670192,2021-08-01,2021,30
辽阳,0,171.0,18.52998773612387,2021-08-08,2021,31
辽阳,0,171.0,18.275328945401235,2021-08-15,2021,32
辽阳,0,171.0,18.872672580383764,2021-08-22,2021,33
辽阳,0,171.0,19.234178391597165,2021-08-29,2021,34
辽阳,0,171.0,18.68635454208956,2021-09-05,2021,35
辽阳,0,171.0,18.583230392136283,2021-09-12,2021,36
辽阳,0,171.0,17.74704703639306,2021-09-19,2021,37
辽阳,0,171.0,18.135041285421167,2021-09-26,2021,38
辽阳,0,171.0,22.787092508237897,2021-10-03,2021,39
辽阳,0,171.0,21.68139608188072,2021-10-10,2021,40
辽阳,0,171.0,26.016553721009288,2021-10-17,2021,41
辽阳,0,171.0,35.23104591020271,2021-10-24,2021,42
辽阳,0,171.0,34.444372345302654,2021-10-31,2021,43
辽阳,0,171.0,39.797556368087264,2021-11-07,2021,44
辽阳,0,171.0,42.18904808634333,2021-11-14,2021,45
辽阳,0,171.0,54.00396464375899,2021-11-21,2021,46
辽阳,0,171.0,41.23941829590492,2021-11-28,2021,47
辽阳,0,171.0,35.93624442902074,2021-12-05,2021,48
辽阳,0,171.0,41.62042477351491,2021-12-12,2021,49
辽阳,0,171.0,36.60296393829688,2021-12-19,2021,50
辽阳,0,171.0,42.83955381355722,2021-12-26,2021,51
辽阳,0,170.0,44.58223796455167,2022-01-02,2021,52
辽阳,0,170.0,63.72128969761512,2022-01-09,2022,1
辽阳,0,170.0,49.19242753827126,2022-01-16,2022,2
辽阳,0,170.0,68.46148368484303,2022-01-23,2022,3
辽阳,0,170.0,80.22136020113423,2022-01-30,2022,4
辽阳,0,170.0,53.50393376448803,2022-02-06,2022,5
辽阳,0,170.0,54.56532379376889,2022-02-13,2022,6
辽阳,0,170.0,52.48707835689876,2022-02-20,2022,7
辽阳,0,170.0,58.90275357528659,2022-02-27,2022,8
辽阳,0,170.0,38.95736649784936,2022-03-06,2022,9
辽阳,0,170.0,51.02065637652446,2022-03-13,2022,10
辽阳,0,170.0,39.73827885038112,2022-03-20,2022,11
辽阳,0,170.0,43.83180638741891,2022-03-27,2022,12
辽阳,0,170.0,38.00131377850003,2022-04-03,2022,13
辽阳,0,170.0,44.26390898609351,2022-04-10,2022,14
辽阳,0,170.0,44.38095193922132,2022-04-17,2022,15
辽阳,0,170.0,38.4212912414419,2022-04-24,2022,16
辽阳,0,170.0,30.185600604906988,2022-05-01,2022,17
辽阳,0,170.0,30.166405246479503,2022-05-08,2022,18
辽阳,0,170.0,29.34996755972552,2022-05-15,2022,19
辽阳,0,170.0,26.353733481126884,2022-05-22,2022,20
辽阳,0,170.0,25.41477859566793,2022-05-29,2022,21
辽阳,0,170.0,22.239880109739342,2022-06-05,2022,22
辽阳,0,170.0,20.24987013739297,2022-06-12,2022,23
辽阳,0,170.0,19.18335458148367,2022-06-19,2022,24
辽阳,0,170.0,19.248291425167448,2022-06-26,2022,25
辽阳,0,170.0,19.433277953265502,2022-07-03,2022,26
辽阳,0,170.0,21.24802402798692,2022-07-10,2022,27
辽阳,0,170.0,20.84740763316478,2022-07-17,2022,28
辽阳,0,170.0,20.87141268214583,2022-07-24,2022,29
辽阳,0,170.0,21.556791001231897,2022-07-31,2022,30
辽阳,0,170.0,21.53026363951654,2022-08-07,2022,31
辽阳,0,170.0,21.54010468103875,2022-08-14,2022,32
辽阳,0,170.0,18.73573203932707,2022-08-21,2022,33
辽阳,0,170.0,18.61810214847604,2022-08-28,2022,34
辽阳,0,170.0,18.630476162043248,2022-09-04,2022,35
辽阳,0,170.0,19.52817462873093,2022-09-11,2022,36
辽阳,0,170.0,19.247771841828623,2022-09-18,2022,37
辽阳,0,170.0,19.76855024016194,2022-09-25,2022,38
辽阳,0,170.0,29.249155879564448,2022-10-02,2022,39
辽阳,0,170.0,28.32481293914476,2022-10-09,2022,40
辽阳,0,170.0,34.8962191763679,2022-10-16,2022,41
辽阳,0,170.0,38.16705674987761,2022-10-23,2022,42
辽阳,0,170.0,46.48277979413759,2022-10-30,2022,43
辽阳,0,170.0,40.7920407210443,2022-11-06,2022,44
辽阳,0,170.0,44.1126847694959,2022-11-13,2022,45
辽阳,0,170.0,48.31664986287436,2022-11-20,2022,46
辽阳,0,170.0,43.65823366283481,2022-11-27,2022,47
辽阳,0,170.0,38.820065409955845,2022-12-04,2022,48
辽阳,0,170.0,51.62193796674996,2022-12-11,2022,49
辽阳,0,170.0,44.06574436503245,2022-12-18,2022,50
辽阳,0,170.0,50.68630446134481,2022-12-25,2022,51
达,0,666.0,95.22229786218814,2018-01-07,2018,1
达,0,666.0,100.64852029058356,2018-01-14,2018,2
达,0,666.0,99.1836817414193,2018-01-21,2018,3
达,0,666.0,91.42103288009054,2018-01-28,2018,4
达,0,666.0,92.10387078016144,2018-02-04,2018,5
达,0,666.0,93.61609303306398,2018-02-11,2018,6
达,0,666.0,107.5633365695748,2018-02-18,2018,7
达,0,666.0,50.11166752431045,2018-02-25,2018,8
达,0,666.0,45.45464630567025,2018-03-04,2018,9
达,0,666.0,46.78461104816616,2018-03-11,2018,10
达,0,666.0,53.826545113531786,2018-03-18,2018,11
达,0,666.0,50.13306944398752,2018-03-25,2018,12
达,0,666.0,48.21644647518794,2018-04-01,2018,13
达,0,666.0,42.71007071378041,2018-04-08,2018,14
达,0,666.0,41.24438321643784,2018-04-15,2018,15
达,0,666.0,35.363480080677554,2018-04-22,2018,16
达,0,666.0,29.186881670033937,2018-04-29,2018,17
达,0,666.0,33.039329138346595,2018-05-06,2018,18
达,0,666.0,39.05012810341165,2018-05-13,2018,19
达,0,666.0,37.77150432567053,2018-05-20,2018,20
达,0,666.0,36.39204872499477,2018-05-27,2018,21
达,0,666.0,35.505564533596946,2018-06-03,2018,22
达,0,666.0,30.87765017540824,2018-06-10,2018,23
达,0,666.0,28.055049794838546,2018-06-17,2018,24
达,0,666.0,22.445341796389684,2018-06-24,2018,25
达,0,666.0,21.32493126925862,2018-07-01,2018,26
达,0,666.0,21.239072584304427,2018-07-08,2018,27
达,0,666.0,20.54428131845487,2018-07-15,2018,28
达,0,666.0,20.719277962667785,2018-07-22,2018,29
达,0,666.0,21.32906501656882,2018-07-29,2018,30
达,0,666.0,22.967850367675226,2018-08-05,2018,31
达,0,666.0,23.338664896876647,2018-08-12,2018,32
达,0,666.0,25.900518145903224,2018-08-19,2018,33
达,0,666.0,29.600612098676816,2018-08-26,2018,34
达,0,666.0,27.961326065107983,2018-09-02,2018,35
达,0,666.0,29.588504438858884,2018-09-09,2018,36
达,0,666.0,27.331422798955767,2018-09-16,2018,37
达,0,666.0,22.337303780696285,2018-09-23,2018,38
达,0,666.0,30.567393797099683,2018-09-30,2018,39
达,0,666.0,44.74782016673542,2018-10-07,2018,40
达,0,666.0,41.26636851119995,2018-10-14,2018,41
达,0,666.0,41.18298570711335,2018-10-21,2018,42
达,0,666.0,39.58701481976125,2018-10-28,2018,43
达,0,666.0,51.33925354824644,2018-11-04,2018,44
达,0,666.0,37.03649923707772,2018-11-11,2018,45
达,0,666.0,35.51230192670692,2018-11-18,2018,46
达,0,666.0,44.507773731027335,2018-11-25,2018,47
达,0,666.0,47.73618080517792,2018-12-02,2018,48
达,0,666.0,60.73410077783733,2018-12-09,2018,49
达,0,666.0,96.63791330108644,2018-12-16,2018,50
